id,vertex_index,vertex_part,vertex_part_index,distance,angle,X,Y
1,0,0,0,0.0,0.0,702428.9096694315,411542.55857986584
1,1,0,1,71.04322671042118,124.69515353133491,702388.4711558595,411600.96976613626
1,2,0,2,72.45015986068735,97.12501634835367,702379.484819511,411672.8604569305
1,3,0,3,92.62903488874349,157.16634582152358,702294.1146241929,411708.8058023285
1,4,0,4,68.73225660041241,78.69006752597979,702307.5941287167,411776.2033249475
1,5,0,5,84.41896568137363,64.79887635526508,702343.5394741129,411852.58718391694
1,6,0,6,76.38385896790115,151.92751306455798,702276.1419514939,411888.5325293131
1,7,0,7,68.73225660223889,78.6900675262843,702289.6214560177,411955.930051934
1,8,0,8,71.8906907942146,90.0,702289.6214560177,412027.8207427282
1,9,0,9,76.5158968524139,40.2363583086186,702348.0326422881,412077.24559264816
1,10,0,10,86.42781549271551,98.97262661483221,702334.5531377643,412162.6157879662
1,11,0,11,76.91065044625358,96.70983680856759,702325.5668014139,412238.9996469356
1,12,0,12,82.84992748158221,77.47119229070877,702343.5394741129,412319.87667408027
1,13,0,13,163.55379031188005,105.94539590101249,702298.6077923663,412477.1375601925
1,14,0,14,85.25187205149525,71.56505117707799,702325.5668014139,412558.0145873353
