id,vertex_index,vertex_part,vertex_part_index,distance,angle,X,Y
1,0,0,0,0.0,0.0,703503.20860999,417203.3890020935
1,1,0,1,118.70032845117385,89.99999999960666,703503.2086099908,417322.0893305447
1,2,0,2,78.600464552555,109.29004621931689,703477.2429131418,417396.2770358268
1,3,0,3,125.37746580292064,84.90788487551782,703488.371068934,417521.15967305005
1,4,0,4,31.52371307467276,131.8201698796046,703467.3512191046,417544.6524463892
1,5,0,5,34.01955491910817,70.90650800042654,703478.4793748967,417576.80045201257
1,6,0,6,89.87979891197807,97.90716270308913,703466.1147573497,417665.8256983496
1,7,0,7,81.9616539946752,101.30993247453094,703450.040754538,417746.1957124043
1,8,0,8,27.453906311287295,82.23483398052421,703453.7501398027,417773.39787100814
1,9,0,9,111.34336384658391,119.98163936853001,703398.109360842,417869.8418878745
1,10,0,10,126.63324338096145,125.8628489862069,703323.9216555599,417972.4682135135
1,11,0,11,72.57303752894683,113.07041225000003,703295.4830352012,418039.23714826815
1,12,0,12,77.98535923111352,92.72631099436191,703291.7736499365,418117.1342388131
