id,vertex_index,vertex_part,vertex_part_index,distance,angle,X,Y
1,0,0,0,0.0,0.0,703554.496413291,415110.7478833289
1,1,0,1,59.8761651739633,82.87498365201705,703561.9231375456,415170.1616773736
1,2,0,2,84.75906659428577,118.81079374286274,703521.0761541408,415244.42891992815
1,3,0,3,187.8829136142348,71.56505117725762,703580.4899481852,415422.6703020632
1,4,0,4,81.77831785805124,87.39743779767798,703584.2033103127,415504.36426887475
1,5,0,5,130.60269946496652,104.8264799701001,703550.783051163,415630.6185812205
1,6,0,6,90.35000004919401,99.46232220860819,703535.9296026509,415719.7392722871
1,7,0,7,76.55292139419596,129.09385888555326,703487.655894991,415779.1530663315
1,8,0,8,105.68413890804389,71.56505117739732,703521.0761541408,415879.4138437826
1,9,0,9,102.16808272300716,70.90650799989405,703554.4964132905,415975.9612591062
1,10,0,10,78.06896800374324,92.72631099371121,703550.783051163,416053.94186379015
1,11,0,11,74.26724255606533,126.86989764641883,703506.2227056287,416113.35565783456
1,12,0,12,77.53727758613519,73.30075576587454,703528.5028783958,416187.622900391
1,13,0,13,84.67768485223722,74.74488129672116,703550.783051163,416269.3168672025
1,14,0,14,134.14440380160607,94.76364169039583,703539.6429647803,416402.99790380336
1,15,0,15,76.46280609361332,60.945395901058426,703576.7765860576,416469.83842210285
1,16,0,16,105.16094688834863,137.86240522589677,703498.7959813736,416540.39230253175
1,17,0,17,57.766357913139466,135.0,703457.9489979688,416581.2392859366
1,18,0,18,65.80094455134605,73.61045966733813,703476.5158086065,416644.3664421104
1,19,0,19,104.56922695235365,106.50436138186375,703446.8089115843,416744.6272195596
