id,vertex_index,vertex_part,vertex_part_index,distance,angle,X,Y
1,0,0,0,0.0,0.0,703485.7768984789,414962.9429399959
1,1,0,1,170.34975921578433,142.59464336853108,703350.4582329001,415066.42191955633
1,2,0,2,128.34987765308315,150.25511870316092,703239.0193318352,415130.10129159316
1,3,0,3,162.3511803156603,101.30993247427804,703207.1796458159,415289.29972168617
1,4,0,4,191.3694921026794,73.07248693545863,703262.8990963493,415472.37791629136
1,5,0,5,121.50292850005597,58.3924977541539,703326.5784683861,415575.85689585283
1,6,0,6,175.29908706125264,92.60256220272096,703318.6185468808,415750.9751689546
1,7,0,7,216.53327519476773,72.89727103105633,703382.2979189176,415957.9331280757
1,8,0,8,286.9990513360751,93.1798301197611,703366.3780759089,416244.49030224234
1,9,0,9,183.2511546764853,92.48955292222684,703358.4181544036,416427.5684968475
1,10,0,10,234.24359844437151,80.21759296786759,703398.2177619282,416658.40622048266
