id,vertex_index,vertex_part,vertex_part_index,distance,angle,X,Y
1,0,0,0,0.0,0.0,703394.1466850447,415038.50611102366
1,1,0,1,72.71660744343725,111.80140948647104,703367.140415024,415106.0217860751
1,2,0,2,64.84668829815806,128.65980825383306,703326.6310099941,415156.658542363
1,3,0,3,64.93449698953347,98.97262661515272,703316.5036587361,415220.79843366146
1,4,0,4,157.07373433796013,61.7826441452269,703390.7709012926,415359.2055675164
1,5,0,5,73.02936848776439,56.309932474425516,703431.2803063225,415419.9696750622
1,6,0,6,58.95552868778253,103.24051991383972,703417.7771713138,415477.3579988554
1,7,0,7,75.48481947898266,100.30484646927185,703404.2740363032,415551.62524141
1,8,0,8,105.13818747689321,95.52754015175395,703394.1466850452,415656.2745377403
1,9,0,9,77.93601990044841,85.03025927165244,703400.8982525505,415733.9175640475
1,10,0,10,80.24146377242079,67.75097634351503,703431.2803063225,415808.18480660394
1,11,0,11,243.66518435772795,79.62415507963343,703475.165495107,416047.86545303464
1,12,0,12,83.8527288620575,130.10090754703205,703421.1529550646,416112.0053443331
1,13,0,13,121.71561414799598,56.3099324742634,703488.6686301157,416213.27885691077
1,14,0,14,121.0113713164045,112.98871680195764,703441.4076575805,416324.6797207445
1,15,0,15,145.00160315211278,114.77514056878053,703380.6435500346,416456.3352870941
1,16,0,16,95.4815833287768,44.99999999920965,703448.1592250858,416523.8509621434
