id,vertex_index,vertex_part,vertex_part_index,distance,angle,X,Y
1,0,0,0,0.0,0.0,703192.474851553,411358.65241818165
1,1,0,1,345.1464435866702,25.407718109000406,703504.2378697526,411506.7398518268
1,2,0,2,335.77904675337766,338.1985905137072,703816.0008879509,411382.03464454785
1,3,0,3,230.1562900209682,61.699244233867994,703925.1179443207,411584.6806063764
1,4,0,4,181.9545235719707,9.865806943109492,704104.3816797864,411615.8569081966
1,5,0,5,160.4898363494037,330.94539590072907,704244.6750379745,411537.916153647
1,6,0,6,291.0020127158477,352.30394827785574,704533.05582981,411498.9457763713
1,7,0,7,216.5575134156025,329.7435628364353,704720.1136407293,411389.8287200015
1,8,0,8,2753.6921927857347,9.942219794823702,707432.4518990628,411865.26732275635
1,9,0,9,201.14151665817369,35.53767779166599,707596.1274836175,411982.1784545798
1,10,0,10,170.9374197381108,313.15238973386306,707713.038615441,411857.47324730083
1,11,0,11,478.17780407922675,19.025606037466822,708165.0949918311,412013.3547564
1,12,0,12,718.1131386817723,64.26929439852688,708476.8580100294,412660.26301916316
1,13,0,13,1534.0673050913424,354.75286109837367,710004.4967992064,412519.9696609732
1,14,0,14,917.7172197958863,339.1022345012461,710861.8450992536,412192.6184918657
1,15,0,15,413.38001053921636,315.7638984607986,711158.0199665427,411904.2377000302
1,16,0,16,741.9124706628901,19.005984196030738,711859.4867574908,412145.85403913446
1,17,0,17,729.9017461110295,329.87568200172154,712490.8068693448,411779.53249275126
