id,vertex_index,vertex_part,vertex_part_index,distance,angle,X,Y
1,0,0,0,0.0,0.0,705709.948475687,414187.92505919986
1,1,0,1,55.90086601702581,86.05481377170129,705713.7945721913,414243.6934585236
1,2,0,2,116.97445854523303,133.66778014634036,705633.0265455842,414328.3075816352
1,3,0,3,55.900866017556446,49.184916125775175,705669.5644623823,414370.6146431919
1,4,0,4,48.68769297253544,350.9097230787448,705717.6406686977,414362.9224501811
1,5,0,5,32.69182029366493,90.0,705717.6406686977,414395.61427047476
1,6,0,6,63.43144854844775,165.96375653288965,705656.1031246148,414410.99865649454
1,7,0,7,49.25406750253296,141.34019174489475,705617.6421595644,414441.76742853597
1,8,0,8,48.68769297069618,80.90972307839849,705625.3343525752,414489.8436348494
1,9,0,9,59.24112370612833,103.13402230610393,705611.8730148077,414547.5350824259
1,10,0,10,51.77965886021829,58.671307132961296,705638.7956903428,414591.7651922349
1,11,0,11,79.28931068336865,129.0938588861642,705588.7964357771,414653.3027363159
1,12,0,12,42.17574082042537,114.22774531945407,705571.4890015032,414691.76370136626
1,13,0,13,57.81950866095917,93.81407483367647,705567.6429049987,414749.45514894277
1,14,0,14,73.22749581590665,150.0684881600663,705504.1823126636,414785.9930657409
