id,vertex_index,vertex_part,vertex_part_index,distance,angle,X,Y
1,0,0,0,0.0,0.0,703385.6449139622,412101.09201328096
1,1,0,1,207.56117573899238,64.91640599383447,703473.6384208165,412289.0781415608
1,2,0,2,136.5183114798119,58.172553423464315,703545.6331082433,412405.06958241574
1,3,0,3,156.4493131433744,57.52880770878529,703629.6269102413,412537.0598426964
1,4,0,4,188.49603734119017,72.71850162854376,703685.6227782387,412717.0465612635
1,5,0,5,65.11047780459681,79.38034472374419,703697.6218928099,412781.0418389756
1,6,0,6,216.79728599657136,119.87599269185291,703589.6298616696,412969.02796725556
1,7,0,7,218.67085494348777,129.80557109201524,703449.6401916742,413137.0155712515
1,8,0,8,119.85774806486654,115.70995378054387,703397.6440285333,413245.00760239176
1,9,0,9,272.3619866651083,60.04639183218125,703533.6339936722,413480.99018895626
1,10,0,10,92.08012076385319,34.38034472374418,703609.6283859555,413532.98635209724
1,11,0,11,107.69534917409575,74.931511840655,703637.6263199542,413636.9786783792
