id,vertex_index,vertex_part,vertex_part_index,distance,angle,X,Y
1,0,0,0,0.0,0.0,703177.6602613968,412689.04862726404
1,1,0,1,116.06038079503898,88.02506598964585,703181.6599662527,412805.0400681179
1,2,0,2,83.51628930376084,106.69924423301445,703157.6617371123,412885.0341652576
1,3,0,3,146.68614242302047,78.99645914848857,703185.659671111,413029.02354011126
1,4,0,4,232.84329146255865,85.0728900526423,703205.658195395,413261.00642181933
1,5,0,5,184.02989334104123,91.2453642665793,703201.6584905386,413444.99284524284
1,6,0,6,161.9757014702874,110.22485943090777,703145.6626225412,413596.98162980936
1,7,0,7,156.80679531186053,127.74680538741354,703049.6697059721,413720.9724803772
1,8,0,8,154.33886220567376,121.2184027645435,702969.6756088305,413852.9627406597
1,9,0,9,181.35916207123438,138.57633437530882,702833.6856436916,413972.95388636924
1,10,0,10,98.7854227876735,148.24051991400617,702749.6918416955,414024.9500495121
