id,vertex_index,vertex_part,vertex_part_index,distance,angle,X,Y
1,0,0,0,0.0,0.0,706079.86491083,414429.720755325
1,1,0,1,29.946914211986982,94.57392125882627,706077.4767875001,414459.57229695655
1,2,0,2,42.401800569081615,122.34744349852062,706054.7896158602,414495.3941469155
1,3,0,3,37.702863428908685,100.95406264519126,706047.6252458673,414532.41005853936
1,4,0,4,17.910924979671837,53.130102355347674,706058.3718008548,414546.7387985233
1,5,0,5,45.93646944898098,117.89727103155153,706036.8786908798,414587.33689514175
1,6,0,6,20.40413468111361,20.55604521713478,706055.9836775251,414594.5012651328
1,7,0,7,31.045603297650814,90.0,706055.9836775251,414625.54686843045
1,8,0,8,41.7750967788337,149.0362434683646,706020.1618275661,414647.03997840546
1,9,0,9,21.952556617796333,225.0,706004.6390259173,414631.51717675664
1,10,0,10,34.81258064948595,95.90614111156236,706001.0568409227,414666.14496505074
1,11,0,11,52.99804735158529,67.47943439846419,706021.355889231,414715.10149332695
1,12,0,12,33.62508179282731,73.49563861756873,706030.9083825536,414747.34115828946
1,13,0,13,19.253665825698835,29.74488129831726,706047.6252458673,414756.8936516121
1,14,0,14,25.301713062596246,109.29004621759627,706039.2668142114,414780.77488491684
1,15,0,15,73.69401901866208,40.39990433427641,706095.3877124786,414828.5373515282
1,16,0,16,66.83546180739549,48.62148470403176,706139.5679940935,414878.68794146925
1,17,0,17,92.71487085400268,82.6004053392086,706151.5086107478,414970.6306896955
1,18,0,18,101.33356325581805,45.95484125428172,706221.958248999,415043.4684512783
1,19,0,19,71.73319863922215,92.86240522663182,706218.3760640025,415115.11215119436
1,20,0,20,57.36469092806024,87.61405597046313,706220.7641873322,415172.42711112835
1,21,0,21,81.38036154373579,157.57413807837884,706145.5383024197,415203.472714426
1,22,0,22,51.51099540576943,134.0608090531118,706109.7164524626,415240.48862604983
1,23,0,23,66.83546180739549,48.62148470403176,706153.8967340775,415290.6392159909
1,24,0,24,49.36257278767229,57.84770485876996,706180.1660907138,415332.43137427606
1,25,0,25,51.84208180526103,82.05652818993116,706187.3304607049,415383.776025882
1,26,0,26,34.15099862498955,143.5307656091833,706159.8670424037,415404.07507419214
1,27,0,27,78.49082410391166,146.793429684745,706094.1936508138,415447.06129414216
