id,vertex_index,vertex_part,vertex_part_index,distance,angle,X,Y
1,0,0,0,0.0,0.0,700673.5253768516,410881.768151293
1,1,0,1,358.76249790868593,48.27048792324338,700912.3230219912,411149.510965541
1,2,0,2,332.63339499068667,45.88140399653328,701143.8843748532,411388.3086106796
1,3,0,3,136.53408961398188,57.99461679224793,701216.2472976223,411504.08928711154
1,4,0,4,116.68170695638219,97.12501634856146,701201.7747130692,411619.8699635416
1,5,0,5,144.18210218051894,17.525568374242955,701339.2642663307,411663.28771720454
1,6,0,6,158.8691672160814,30.068582821678863,701476.7538195923,411742.8869322501
1,7,0,7,205.9484886885001,71.56505117707799,701541.8804500848,411938.26682372764
1,8,0,8,187.72565659076875,62.447188423084974,701628.7159574088,412104.7015460972
1,9,0,9,123.2296170404954,40.236358308917836,701722.7877570093,412184.30076114275
1,10,0,10,135.95758841753093,334.79887635481737,701845.8047257159,412126.41042292863
1,11,0,11,173.8217053615001,357.6140559691511,702019.4757403638,412119.17413065024
1,12,0,12,113.03449882153045,39.80557109323228,702106.3112476859,412191.53705342114
1,13,0,13,217.0887683071196,90.0,702106.3112476859,412408.62582172826
