id,vertex_index,vertex_part,vertex_part_index,distance,angle,X,Y
1,0,0,0,0.0,0.0,703216.1491765782,411439.17461936496
1,1,0,1,66.45645123248913,70.90650799975698,703237.8877838142,411501.97504027
1,2,0,2,58.07017378657666,73.07248693524143,703254.7955894433,411557.5292587634
1,3,0,3,145.42638613845043,94.7636416910309,703242.7185854223,411702.4533070065
1,4,0,4,57.413421688102865,67.75097634192741,703264.4571926594,411755.59212469496
1,5,0,5,124.3403666050813,97.81529354701698,703247.5493870303,411878.7775657028
1,6,0,6,124.34036660341687,114.0754982552956,703196.825970145,411992.3014034927
1,7,0,7,137.40212931061444,100.12467165526128,703172.6719621047,412127.5638485197
1,8,0,8,145.4263861392548,101.49656301736638,703143.6871524565,412270.0724959597
1,9,0,9,60.818238235431714,96.84277341339754,703136.4409500435,412330.45751606114
1,10,0,10,77.33055715858195,88.21008939110735,703138.8563508485,412407.75034179166
1,11,0,11,79.67162114542558,75.96375653207353,703158.1795572806,412485.0431675203
1,12,0,12,110.26509699894433,118.81079374250665,703105.0407395922,412581.659199683
1,13,0,13,87.25583168384368,94.76364169123404,703097.7945371792,412668.6136286296
1,14,0,14,59.99731130726783,49.89909245321488,703136.4409500435,412714.50624390505
