id,vertex_index,vertex_part,vertex_part_index,distance,angle,X,Y
1,0,0,0,0.0,0.0,704869.4780333368,417513.11773158895
1,1,0,1,71.73154164420728,122.4711922900747,704830.9671266116,417573.63487073034
1,2,0,2,66.47557949511322,155.5560452198492,704770.4499874692,417601.14266124927
1,3,0,3,60.077921336288995,74.05460409858914,704786.954661781,417658.90902133845
1,4,0,4,105.86032857447,114.56717132099428,704742.9421969503,417755.18628815375
1,5,0,5,106.82093601652092,168.11134196068076,704638.4125929791,417777.19252056815
1,6,0,6,127.01333180628892,94.96974072792833,704627.409476772,417903.7283569556
1,7,0,7,117.51333260747984,110.55604521947718,704586.1477909945,418013.7595190294
1,8,0,8,121.8132429345167,115.4077181083945,704533.8829890098,418123.7906811051
1,9,0,9,58.352835633644965,98.13010235441463,704525.630651854,418181.5570411943
1,10,0,10,62.06040416067651,102.80426606635386,704511.8767565936,418242.0741803348
1,11,0,11,74.72809123425557,83.65980825393238,704520.1290937494,418316.3452147357
1,12,0,12,162.5521903552962,113.96248897477817,704454.1103965044,418464.8872835357
1,13,0,13,56.70876291867095,112.83365417700468,704432.10416409,418517.1520855222
1,14,0,14,98.60689240013345,22.988716802261795,704522.8798728008,418555.6629922483
