id,vertex_index,vertex_part,vertex_part_index,distance,angle,X,Y
1,0,0,0,0.0,0.0,701782.1148900231,423949.7478295207
1,1,0,1,270.5073286317056,90.00000000019728,701782.1148900222,424220.25515815243
1,2,0,2,1015.1479359807066,79.99202019851603,701958.5327130444,425219.95615527406
1,3,0,3,1499.0325299277374,116.56505117707799,701288.144985564,426560.7316102348
