id,vertex_index,vertex_part,vertex_part_index,distance,angle,X,Y
1,0,0,0,0.0,0.0,705163.8113918867,417378.32955804735
1,1,0,1,47.48580890122713,100.00797980189701,705155.5590547305,417425.0928019304
1,2,0,2,101.48100767464518,122.82854179069989,705100.5434736945,417510.3669525385
1,3,0,3,120.65858897882059,114.2277453179945,705051.0294507612,417620.3981146123
1,4,0,4,107.84316922210373,142.25319461270007,704965.755300153,417686.4168118574
1,5,0,5,137.64893977757725,92.2906100429794,704960.2537420485,417823.95576445013
1,6,0,6,161.4545622659547,103.79948539590676,704921.7428353224,417980.7501704078
1,7,0,7,127.96297741434708,115.46334506208676,704866.7272542845,418096.2828905862
1,8,0,8,143.06695804940682,127.97160376129422,704778.7023246251,418209.06483171135
1,9,0,9,106.28833703933051,79.56252464890781,704797.9577779882,418313.5944356825
1,10,0,10,82.70655351696361,93.81407483351786,704792.4562198855,418396.1178072393
1,11,0,11,52.33714084552414,86.98721249635253,704795.2069989368,418448.38260922395
1,12,0,12,100.99518161238554,119.35775354221565,704745.6929760035,418536.40753888525
1,13,0,13,79.77259250544012,270.0,704745.6929760035,418456.6349463798
1,14,0,14,143.0669580520212,142.0283962385767,704632.9110348765,418544.6598760411
