id,vertex_index,vertex_part,vertex_part_index,distance,angle,X,Y
1,0,0,0,0.0,0.0,704080.2879320126,412097.68779781274
1,1,0,1,74.82808669416426,88.02506598938528,704082.8666781764,412172.47143657506
1,2,0,2,100.30626492065926,72.03086025984298,704113.8116321471,412267.8850446511
1,3,0,3,129.34924954223283,66.5014343240479,704165.3865554314,412386.5073682051
1,4,0,4,119.65493354305255,52.88313931672973,704237.5914480295,412481.92097628117
1,5,0,5,53.16221408362757,50.906141113770495,704271.1151481643,412523.18091490865
1,6,0,6,56.73241561278701,90.0,704271.1151481643,412579.91333052143
1,7,0,7,50.07019353726363,145.4914770123316,704229.8552095369,412608.2795383278
1,8,0,8,94.57355995934083,101.0035408517495,704211.8039863873,412701.11440023966
1,9,0,9,98.83698591133248,105.12400730831057,704186.0165247452,412796.5280083157
1,10,0,10,83.16206497343376,82.8749836510982,704196.331509402,412879.0478855707
1,11,0,11,124.44955248765865,95.9468630539735,704183.4377785809,413002.8277014531
1,12,0,12,139.46702282238908,93.17983011986423,704175.7015400883,413142.07999432087
1,13,0,13,51.83215641765875,84.28940686250037,704180.8590324167,413193.6549176052
1,14,0,14,40.77355693175094,124.69515353123397,704157.6503169388,413227.17861774005
1,15,0,15,46.70307938096969,96.3401917459099,704152.4928246103,413273.59604869597
1,16,0,16,83.04203306342647,126.15818543980834,704103.4966474902,413340.6434489656
1,17,0,17,68.27592677808427,190.88552705465872,704036.4492472205,413327.74971814454
1,18,0,18,91.39099690347227,253.6104596659652,704010.6617855784,413240.07234856114
1,19,0,19,105.19261609558434,258.69006752597977,703990.0318162646,413136.92250199243
1,20,0,20,41.58103248671688,262.8749836510982,703984.8743239362,413095.66256336495
1,21,0,21,46.13001375925896,206.565051177078,703943.6143853087,413075.0325940512
1,22,0,22,58.91743705289414,203.19859051364818,703889.4607158601,413051.82387857325
1,23,0,23,55.127296532794475,190.78429786792483,703835.3070464134,413041.5088939164
1,24,0,24,52.151913654265634,81.46923439005187,703843.0432849061,413093.08381720074
1,25,0,25,147.7106163023871,106.22019369560279,703801.7833462786,413234.9148562327
1,26,0,26,177.8400279553081,106.85839876773828,703750.2084229942,413405.11210307106
1,27,0,27,104.71741738765803,99.92624550665171,703732.1571998447,413508.26194963977
1,28,0,28,51.83215641765875,95.71059313749964,703726.9997075163,413559.8368729241
1,29,0,29,78.04702114745776,97.59464336859145,703716.6847228594,413637.19925785065
1,30,0,30,100.6041558204664,88.53119928561418,703719.2634690236,413737.77035825513
1,31,0,31,102.17824080381838,79.8244891569568,703737.3146921732,413838.3414586596
1,32,0,32,56.96636471094032,84.8055710922652,703742.4721845016,413895.0738742724
1,33,0,33,51.381153319562365,107.52556837372288,703726.9997075163,413944.07005139254
1,34,0,34,60.42195417997791,129.8055710922652,703688.318515053,413990.48748234846
1,35,0,35,51.89626547916633,153.434948822922,703641.9010840971,414013.6961978264
1,36,0,36,42.52977126690206,194.03624346792648,703600.6411454696,414003.38121316954
1,37,0,37,79.64945020281974,150.94539590092285,703531.0149990357,414042.0624056328
1,38,0,38,92.33207753146584,125.90972307917767,703476.8613295872,414116.8460443951
