id,vertex_index,vertex_part,vertex_part_index,distance,angle,X,Y
1,0,0,0,0.0,0.0,703879.2800980359,417856.4699728439
1,1,0,1,55.0955293557451,115.01689347882409,703855.980999466,417906.3966126349
1,2,0,2,58.88616173893166,47.290610041921454,703895.9223113004,417949.66636712104
1,3,0,3,56.876452981654,339.44395478041656,703949.1773937438,417929.6957112048
1,4,0,4,97.89243523384293,54.688786559921994,704005.7609188408,418009.5783348698
1,5,0,5,89.92956832764703,357.87890360395346,704095.6288704649,418006.24989221804
1,6,0,6,126.65588084820276,356.98721249586094,704222.1096912697,417999.5930069126
1,7,0,7,118.80255825484905,11.30993247331552,704338.6051841173,418022.89210548066
1,8,0,8,149.48376501685948,348.43986920627503,704485.0566608384,417992.9361216072
1,9,0,9,163.94058367424074,354.17365797021955,704648.150350824,417976.2939083427
1,10,0,10,193.76568282185133,4.92710994787608,704841.200024683,417992.9361216072
1,11,0,11,172.3734863064788,10.00797980097509,705010.950599974,418022.89210548066
1,12,0,12,150.70165065512822,353.6598082545593,705160.7305193488,418006.24989221804
1,13,0,13,386.80169894135634,3.4533162506189377,705546.8298670687,418029.54899078794
1,14,0,14,116.68553456109288,356.7295120759816,705663.3253599163,418022.89210548066
