id,vertex_index,vertex_part,vertex_part_index,distance,angle,X,Y
1,0,0,0,0.0,0.0,702792.4124704829,414007.71051128185
1,1,0,1,56.55098022161003,22.8336541779061,702844.5318543538,414029.655515017
1,2,0,2,67.24854744540221,11.768288932603252,702910.3668655585,414043.371142352
1,3,0,3,47.35368753781214,79.99202019712257,702918.5962419603,414090.00427528843
1,4,0,4,54.93104466700165,357.1375947741793,702973.4587512985,414087.2611498218
1,5,0,5,61.64407798076464,32.27564431565619,703025.5781351682,414120.1786554251
1,6,0,6,47.35368753932274,10.00797980026635,703072.2112681065,414128.408031825
1,7,0,7,68.13782305486251,40.10090754659057,703124.3306519762,414172.2980392948
1,8,0,8,77.44169193560539,22.9321004379803,703195.651914116,414202.47241943143
1,9,0,9,101.82871911437438,62.744671625113405,703242.2850470524,414292.99555983767
1,10,0,10,210.9354683669096,69.4439547802981,703316.3494346589,414490.50059345365
1,11,0,11,115.24392123909301,51.76617482250897,703387.6706967987,414581.02373386174
1,12,0,12,60.721670681028236,18.43494882292201,703445.2763316035,414600.22561213
1,13,0,13,57.6709103307447,357.27368900626976,703502.8819664065,414597.4824866634
