id,vertex_index,vertex_part,vertex_part_index,distance,angle,X,Y
1,0,0,0,0.0,0.0,705161.0606128348,417345.3202094249
1,1,0,1,94.65238456782235,144.46232220765287,705084.0387993827,417400.3357904628
1,2,0,2,149.6585606004915,107.10272896931451,705040.0263345521,417543.3763011601
1,3,0,3,143.93699456270994,134.9999999994757,704938.2475096341,417645.1551260799
1,4,0,4,228.96001658999884,125.21759296841671,704806.210115144,417832.208101606
1,5,0,5,131.72182394872496,151.29404745629435,704690.6773949657,417895.4760197997
1,6,0,6,189.4845552692838,117.68106156852613,704602.6524653062,418063.2735419627
1,7,0,7,101.44371904465206,77.47119229130493,704624.6586977206,418162.3015878312
1,8,0,8,82.43162792291349,64.29004621845428,704660.4188253954,418236.5726222303
1,9,0,9,63.506665901369495,4.96974072891099,704723.6867435873,418242.0741803348
